Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Pascoe-Chalke, Michael",57225068962,UWB four ports MIMO antenna based on inscribed Fibonacci circles,"Andrade-González, E.A.| Tirado-Méndez, J.A.| Jardón-Aguilar, H.| Reyes-Ayala, M.| Rangel-Merino, A.| Pascoe-Chalke, M.",6.0,8679058400| 8238765700| 6603303251| 8679058500| 8928188200| 57225068962,2021.0,2021-01-01,Journal of Electromagnetic Waves and Applications,35,9,1202-1220,-,ISSN-09205071,28139.0,Journal,Taylor and Francis Ltd.,English,0.69,51,2.9,46,0.383,51,1.13,22.0,19.0,1.16,13.84,21.0,25.0,0.0,0.0,"Andrade-González, E.A., Tirado-Méndez, J.A., Jardón-Aguilar, H. and 3 more (...) (2021).UWB four ports MIMO antenna based on inscribed Fibonacci circles. Journal of Electromagnetic Waves and Applications,35(9) 1202-1220",https://www.scopus.com/record/display.url?eid=2-s2.0-85099475598&origin=resultslist,10.1080/09205071.2021.1873196,Article,,2-s2.0-85099475598,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505002| 505017| 505011,Government| Academic,3.0,60023193| 60019176| 60017323| 60028381,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Politécnico Nacional| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa,8679058400,57225068962,8238765700,-,Mexico,1.0,2208| 2504| 3100,"Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| General Physics and Astronomy",4| 2,Natural Sciences| Engineering & Technology,221| 433| 249| 439,Engineering - Electrical & Electronic| Materials Science| Engineering - Petroleum| Physics & Astronomy,36| 37,Engineering| Physical Sciences,40,Engineering,4006,Communications engineering,-,MIMO Antenna Systems and Channel Estimation,3,97.449,MIMO Antenna Design for Enhanced Communication,893,99.271,Definitive,Nacional,3.0
"Pascoe-Chalke, Michael",57225068962,Metamaterial split-ring resonators applied as reduced-size four-port antenna array for MIMO applications,"Tirado-Mendez, J.A.| Jardon-Aguilar, H.| Flores-Leal, R.| Rangel-Merino, A.| Vasquez-Toledo, L.A.| Rodriguez-Colina, E.| Marcelin-Jimenez, R.| Pascoe-Chalke, M.",8.0,8238765700| 6603303251| 25958056100| 8928188200| 57195428389| 23493445900| 14119987900| 57225068962,2022.0,2022-09-01,AEU - International Journal of Electronics and Communications,154,-,-,154338,ISSN-14348411,17683.0,Journal,Elsevier GmbH,English,1.24,20,7.2,18,0.757,28,1.71,30.0,10.0,0.46,15.21,30.0,51.0,0.0,0.0,"Tirado-Mendez, J.A., Jardon-Aguilar, H., Flores-Leal, R. and 5 more (...) (2022).Metamaterial split-ring resonators applied as reduced-size four-port antenna array for MIMO applications. AEU - International Journal of Electronics and Communications,154",https://www.scopus.com/record/display.url?eid=2-s2.0-85134895331&origin=resultslist,10.1016/j.aeue.2022.154338,Article,,2-s2.0-85134895331,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505002| 505017| 505011,Academic| Government,3.0,60019176| 60017323| 60028381,Instituto Politécnico Nacional| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa,8238765700,57225068962,8238765700,-,Mexico,1.0,2208,Electrical and Electronic Engineering,2,Engineering & Technology,249| 221,Engineering - Petroleum| Engineering - Electrical & Electronic,36,Engineering,40,Engineering,4006| 4008| 4009,"Communications engineering| Electrical engineering| Electronics, sensors and digital hardware",-,MIMO Antenna Systems and Channel Estimation,3,97.449,MIMO Antenna Design for Enhanced Communication,893,99.271,Definitive,Nacional,3.0
"Pascoe-Chalke, Michael",57225068962,On the complexity and performance of the information dispersal algorithm,"Marcelín-Jiménez, R.| Ramírez-Ortíz, J.L.| de la Colina, E.R.| Pascoe-Chalke, M.| González-Compeán, J.L.",5.0,14119987900| 57190165253| 57192667523| 57225068962| 57213190221,2020.0,2020-01-01,IEEE Access,8,-,159284-159290,-,ISSN-21693536,21100374601.0,Journal,Institute of Electrical and Electronics Engineers Inc.,English,1.43,15,4.8,13,0.587,22,0.3,10.0,7.0,0.4,12.57,47.0,52.0,0.0,0.0,"Marcelín-Jiménez, R., Ramírez-Ortíz, J.L., de la Colina, E.R. and 2 more (...) (2020).On the complexity and performance of the information dispersal algorithm. IEEE Access,8159284-159290",https://www.scopus.com/record/display.url?eid=2-s2.0-85102771987&origin=resultslist,10.1109/ACCESS.2020.3020501,Article,Gold|Green,2-s2.0-85102771987,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,505002| 505017,Government| Academic,2.0,60014923| 60017323,Universidad Autónoma Metropolitana| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,14119987900,57213190221,14119987900,-,Mexico,1.0,1700| 2200| 2208| 2500,General Computer Science| General Engineering| Electrical and Electronic Engineering| General Materials Science,2,Engineering & Technology,249| 221| 212| 433,Engineering - Petroleum| Engineering - Electrical & Electronic| Computer Science & Information Systems| Materials Science,36| 38,Engineering| Computer Science,40| 46,Engineering| Information And Computing Sciences,-,-,-,Cloud Computing and Data Security,150,85.677,Cloud Storage Frameworks for Data Management,58475,56.033,Very Good,Nacional,2.0
"Pascoe-Chalke, Michael",57225068962,Function composition from sine function and skew tent map and its application to pseudorandom number generators,"Palacios-Luengas, L.| Marcelín-Jiménez, R.| Rodriguez-Colina, E.| Pascoe-Chalke, M.| Jiménez-Ramírez, O.| Vázquez-Medina, R.",6.0,39461964900| 14119987900| 23493445900| 57225068962| 24450648800| 15732219400,2021.0,2021-07-01,Applied Sciences (Switzerland),11,13,-,5769,ISSN-20763417,21100829268.0,Journal,MDPI AG,English,1.02,31,3.7,27,0.507,31,0.7,18.0,5.0,0.29,13.59,51.0,61.0,0.0,0.0,"Palacios-Luengas, L., Marcelín-Jiménez, R., Rodriguez-Colina, E. and 3 more (...) (2021).Function composition from sine function and skew tent map and its application to pseudorandom number generators. Applied Sciences (Switzerland),11(13) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85109111311&origin=resultslist,10.3390/app11135769,Article,Gold|Green,2-s2.0-85109111311,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60014923| 60019176,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,39461964900,15732219400,15732219400,-,Mexico,1.0,1507| 1508| 1706| 2200| 2500| 3105,Fluid Flow and Transfer Processes| Process Chemistry and Technology| Computer Science Applications| General Engineering| General Materials Science| Instrumentation,2| 4,Engineering & Technology| Natural Sciences,213| 219| 433| 212| 439| 249,Data Science| Engineering - Chemical| Materials Science| Computer Science & Information Systems| Physics & Astronomy| Engineering - Petroleum,38| 37| 36,Computer Science| Physical Sciences| Engineering,MD,Multidisciplinary,MD,Multidisciplinary,-,Image Encryption and Quantum Security,128,83.388,Innovative Approaches in Image Encryption Techniques,202,99.786,Definitive,Nacional,2.0
"Pascoe-Chalke, Michael",57225068962,Decision-Making Algorithm with Geographic Mobility for Cognitive Radio,"Cervantes-Junco, G.B.| Rodriguez-Colina, E.| Palacios-Luengas, L.| Pascoe-Chalke, M.| Lara-Velázquez, P.| Marcelín-Jiménez, R.",6.0,58932172400| 23493445900| 39461964900| 57225068962| 56000885900| 14119987900,2024.0,2024-03-01,Sensors,24,5,-,1540,ISSN-14248220,130124.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.31,17,8.2,12,0.764,23,1.11,15.0,3.0,0.4,7.54,38.0,52.0,0.0,0.0,"Cervantes-Junco, G.B., Rodriguez-Colina, E., Palacios-Luengas, L. and 3 more (...) (2024).Decision-Making Algorithm with Geographic Mobility for Cognitive Radio. Sensors,24(5) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85187489503&origin=resultslist,10.3390/s24051540,Article,Gold|Green,2-s2.0-85187489503,38475076,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,58932172400,14119987900,57225068962,-,Mexico,1.0,1303| 1602| 1710| 2208| 3105| 3107,"Biochemistry| Analytical Chemistry| Information Systems| Electrical and Electronic Engineering| Instrumentation| Atomic and Molecular Physics, and Optics",2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,409| 212| 439| 507| 221| 249,Chemistry| Computer Science & Information Systems| Physics & Astronomy| Biological Sciences| Engineering - Electrical & Electronic| Engineering - Petroleum,37| 32| 38| 36,Physical Sciences| Life Sciences| Computer Science| Engineering,40| 46,Engineering| Information And Computing Sciences,4606| 4009| 4008,"Distributed computing and systems software| Electronics, sensors and digital hardware| Electrical engineering",-,Cognitive Radio Innovations in Spectrum Management,651,43.623,Cognitive Radio Networks and Spectrum Handoff Strategies,18984,72.807,Definitive,UAM,1.0
"Pascoe-Chalke, Michael",57225068962,LEA: An Algorithm to Estimate the Level of Location Exposure in Infrastructure-Based Wireless Networks,"Garcia, F.| Gomez, J.| Lopez-Guerrero, M.| Rangel, V.| Pascoe-Chalke, M.",5.0,57214341927| 57034436300| 56000751000| 6602221798| 57225068962,2017.0,2017-01-01,Mobile Information Systems,2017,-,-,4525380,ISSN-1574017X,19700174653.0,Journal,Hindawi Limited,English,0.6,56,1.5,55,0.224,62,0.9,31.0,2.0,0.18,11.22,67.0,64.0,0.0,0.0,"Garcia, F., Gomez, J., Lopez-Guerrero, M. and 2 more (...) (2017).LEA: An Algorithm to Estimate the Level of Location Exposure in Infrastructure-Based Wireless Networks. Mobile Information Systems,2017",https://www.scopus.com/record/display.url?eid=2-s2.0-85015758855&origin=resultslist,10.1155/2017/4525380,Article,Hybrid gold|Green,2-s2.0-85015758855,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60028381,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57214341927,57225068962,57214341927,-,Mexico,1.0,1705| 1706,Computer Networks and Communications| Computer Science Applications,2,Engineering & Technology,212| 213,Computer Science & Information Systems| Data Science,38,Computer Science,46| 40,Information And Computing Sciences| Engineering,4606| 4006,Distributed computing and systems software| Communications engineering,-,Energy-Efficient Wireless Sensor Network Innovations,46,78.483,Innovative Approaches to Wireless Sensor Network Coverage,329,95.433,Defensible,Nacional,2.0
"Pascoe-Chalke, Michael",57225068962,System Design for Opportunistic Spectrum Access Using Statistical Decision-Making and Coded-MAC,"Rodriguez-Colina, E.| Marcelín-Jiménez, R.| Palacios-Luengas, L.| Pascoe-Chalke, M.",4.0,23493445900| 14119987900| 39461964900| 57225068962,2020.0,2020-01-01,Wireless Communications and Mobile Computing,2020,-,-,8816760,ISSN-15308669,17543.0,Journal,Hindawi Limited,English,1.01,31,4.3,29,0.42,40,0.42,14.0,1.0,0.0,14.67,74.0,78.0,0.0,0.0,"Rodriguez-Colina, E., Marcelín-Jiménez, R., Palacios-Luengas, L. and 1 more (...) (2020).System Design for Opportunistic Spectrum Access Using Statistical Decision-Making and Coded-MAC. Wireless Communications and Mobile Computing,2020",https://www.scopus.com/record/display.url?eid=2-s2.0-85095842472&origin=resultslist,10.1155/2020/8816760,Article,Hybrid gold|Green,2-s2.0-85095842472,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,23493445900,57225068962,39461964900,-,Mexico,1.0,1705| 1710| 2208,Computer Networks and Communications| Information Systems| Electrical and Electronic Engineering,2,Engineering & Technology,221| 212| 249,Engineering - Electrical & Electronic| Computer Science & Information Systems| Engineering - Petroleum,36| 38,Engineering| Computer Science,46| 40,Information And Computing Sciences| Engineering,4008| 4006| 4606,Electrical engineering| Communications engineering| Distributed computing and systems software,-,Cognitive Radio Innovations in Spectrum Management,651,43.623,Cognitive Radio Innovations in Wireless Sensor Networks,50284,77.219,Weak,UAM,1.0
"Pascoe-Chalke, Michael",57225068962,Directive multiband antenna based on rectangular loop array and dumbbell-shaped slot radiator,"Tirado-Mendez, J.A.| Jardon-Aguilar, H.| Flores-Leal, R.| Vasquez-Toledo, L.A.| Rangel-Merino, A.| Marcelin-Jimenez, R.| Rodriguez-Colina, E.| Pascoe-Chalke, M.",8.0,8238765700| 6603303251| 25958056100| 57195428389| 8928188200| 14119987900| 23493445900| 57225068962,2021.0,2021-11-01,Sensors,21,21,-,7082,ISSN-14248220,130124.0,Journal,MDPI,English,1.43,16,6.4,9,0.803,19,0.6,13.0,1.0,0.07,13.57,73.0,77.0,0.0,0.0,"Tirado-Mendez, J.A., Jardon-Aguilar, H., Flores-Leal, R. and 5 more (...) (2021).Directive multiband antenna based on rectangular loop array and dumbbell-shaped slot radiator. Sensors,21(21) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85118588487&origin=resultslist,10.3390/s21217082,Article,Gold|Green,2-s2.0-85118588487,34770389,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505002| 505017| 505011,Government| Academic,3.0,60019176| 60028381| 60017323,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,8238765700,57225068962,8238765700,-,Mexico,1.0,1303| 1602| 1710| 2208| 3105| 3107,"Biochemistry| Analytical Chemistry| Information Systems| Electrical and Electronic Engineering| Instrumentation| Atomic and Molecular Physics, and Optics",2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,439| 507| 212| 221| 249| 409,Physics & Astronomy| Biological Sciences| Computer Science & Information Systems| Engineering - Electrical & Electronic| Engineering - Petroleum| Chemistry,36| 38| 32| 37,Engineering| Computer Science| Life Sciences| Physical Sciences,40| 46,Engineering| Information And Computing Sciences,4009| 4606| 4008,"Electronics, sensors and digital hardware| Distributed computing and systems software| Electrical engineering",-,Antenna Design and Wireless Power Transfer,15,85.939,Reconfigurable Antennas for Diverse Communication Applications,2023,95.952,Defensible,Nacional,3.0
"Pascoe-Chalke, Michael",57225068962,Performance Trade-Offs for Wavelength Striping Optical Switching Using a Novel Star Architecture,"Rodriguez-Colina, E.| Pascoe-Chalke, M.| Lopez-Guerrero, M.",3.0,23493445900| 57225068962| 56000751000,2016.0,2016-01-01,Advances in Optical Technologies,2016,-,-,1875357,ISSN-16876393,19700173247.0,Journal,Hindawi Publishing Corporation,English,0.86,36,1.8,57,0.168,87,0.32,14.0,0.0,0.0,9.69,81.0,71.0,0.0,0.0,"Rodriguez-Colina, E., Pascoe-Chalke, M., Lopez-Guerrero, M. (2016).Performance Trade-Offs for Wavelength Striping Optical Switching Using a Novel Star Architecture. Advances in Optical Technologies,2016",https://www.scopus.com/record/display.url?eid=2-s2.0-84959419674&origin=resultslist,10.1155/2016/1875357,Article,Hybrid gold,2-s2.0-84959419674,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,23493445900,56000751000,56000751000,-,Mexico,1.0,2504| 3107,"Electronic, Optical and Magnetic Materials| Atomic and Molecular Physics, and Optics",4,Natural Sciences,439| 433,Physics & Astronomy| Materials Science,36| 37,Engineering| Physical Sciences,51| 40,Physical Sciences| Engineering,5102| 4013| 4006,"Atomic, molecular and optical physics| Geomatic engineering| Communications engineering",-,Power Amplifiers and Communication Systems,174,35.971,Power Optimization Techniques in High-Speed Data Systems,74302,30.789,Defensible,UAM,1.0
"Pascoe-Chalke, Michael",57225068962,Modeling and Performance Evaluation of a Cellular Network with OMA and NOMA Users with Batch Arrivals by Means of an M[X]/M/S/0 Model,"Vásquez-Toledo, L.A.| González-Flores, C.| Lopez-Guerrero, M.| Prieto-Guerrero, A.| Tirado-Méndez, J.A.| Marcelín-Jiménez, R.| Rodriguez-Colina, E.| Pascoe-Chalke, M.| Castillo-Soria, F.R.",9.0,57195428389| 57217940076| 56000751000| 57188580330| 8238765700| 14119987900| 23493445900| 57225068962| 55611486600,2024.0,2024-11-01,Mathematics,12,21,-,3400,ISSN-22277390,21100830702.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,0.91,35,4.6,8,0.498,33,3.14,36.0,0.0,0.0,3.73,70.0,70.0,0.0,0.0,"Vásquez-Toledo, L.A., González-Flores, C., Lopez-Guerrero, M. and 6 more (...) (2024).Modeling and Performance Evaluation of a Cellular Network with OMA and NOMA Users with Batch Arrivals by Means of an M[X]/M/S/0 Model. Mathematics,12(21) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85208442816&origin=resultslist,10.3390/math12213400,Article,Gold|Green,2-s2.0-85208442816,-,Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Instituto Politécnico Nacional,505017| 505014| 505011,Academic,3.0,60028381| 60019176| 60031335,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional| Universidad Autónoma de San Luis Potosí,57195428389,55611486600,57195428389,-,Mexico,1.0,1701| 2201| 2600,Computer Science (miscellaneous)| Engineering (miscellaneous)| General Mathematics,4| 2,Natural Sciences| Engineering & Technology,431| 212,Mathematics| Computer Science & Information Systems,37| 36| 38,Physical Sciences| Engineering| Computer Science,49,Mathematical Sciences,-,-,-,Synthetic Aperture Radar Technologies,2,92.217,Non-Orthogonal Multiple Access for Enhanced Connectivity,799,98.917,Definitive,Nacional,3.0
